game,seed,t,split,policy,action,mean,std,ci95,n,advantage
game_20260834.z8,20260834,2,test,random_uniform,examine keycard,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,0,test,oracle_success,examine paper towel,0.0,0.0,0.0,2,-0.2
game_20260835.z8,20260835,0,test,oracle_success,go south,1.0,0.0,0.0,2,0.8
game_20260835.z8,20260835,0,test,oracle_success,inventory,0.0,0.0,0.0,2,-0.2
game_20260835.z8,20260835,0,test,oracle_success,look,0.0,0.0,0.0,2,-0.2
game_20260835.z8,20260835,0,test,oracle_success,take paper towel,0.0,0.0,0.0,2,-0.2
game_20260835.z8,20260835,0,test,random_uniform,examine paper towel,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,0,test,random_uniform,go south,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,0,test,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,0,test,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,0,test,random_uniform,take paper towel,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,1,test,oracle_success,go east,1.0,0.0,0.0,2,0.75
game_20260835.z8,20260835,1,test,oracle_success,go north,0.0,0.0,0.0,2,-0.25
game_20260835.z8,20260835,1,test,oracle_success,inventory,0.0,0.0,0.0,2,-0.25
game_20260835.z8,20260835,1,test,oracle_success,look,0.0,0.0,0.0,2,-0.25
game_20260835.z8,20260835,1,test,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,1,test,random_uniform,go north,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,1,test,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,1,test,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,oracle_success,examine bar,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,oracle_success,examine desk,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,oracle_success,examine fly larva,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,oracle_success,examine plant,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,random_uniform,examine bar,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,random_uniform,examine desk,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,random_uniform,examine fly larva,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,random_uniform,examine plant,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260835.z8,20260835,2,test,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,oracle_success,drop butterfly,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,oracle_success,drop cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,oracle_success,eat cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,oracle_success,examine butterfly,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,oracle_success,examine cabinet,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,oracle_success,examine cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,random_uniform,drop butterfly,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,random_uniform,drop cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,random_uniform,eat cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,random_uniform,examine butterfly,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,random_uniform,examine cabinet,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,0,test,random_uniform,examine cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,oracle_success,drop cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,oracle_success,eat cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,oracle_success,examine butterfly,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,oracle_success,examine cabinet,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,oracle_success,examine cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,oracle_success,go east,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,random_uniform,drop cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,random_uniform,eat cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,random_uniform,examine butterfly,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,random_uniform,examine cabinet,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,random_uniform,examine cashew,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,1,test,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,2,test,oracle_success,examine butterfly,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,2,test,oracle_success,examine cabinet,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,2,test,oracle_success,go east,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,2,test,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,2,test,oracle_success,look,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,2,test,oracle_success,open cabinet,0.0,0.0,0.0,2,0.0
game_20260836.z8,20260836,2,test,random_uniform,examine butterfly,0.0,0.0,0.0,2,-0.08333333333333333
game_20260836.z8,20260836,2,test,random_uniform,examine cabinet,0.0,0.0,0.0,2,-0.08333333333333333
game_20260836.z8,20260836,2,test,random_uniform,go east,0.0,0.0,0.0,2,-0.08333333333333333
game_20260836.z8,20260836,2,test,random_uniform,inventory,0.0,0.0,0.0,2,-0.08333333333333333
game_20260836.z8,20260836,2,test,random_uniform,look,0.0,0.0,0.0,2,-0.08333333333333333
game_20260836.z8,20260836,2,test,random_uniform,open cabinet,0.5,0.7071067811865476,0.9799999999999999,2,0.4166666666666667
game_20260837.z8,20260837,0,test,oracle_success,drop Comic Strip Calendar,0.0,0.0,0.0,2,-0.16666666666666666
game_20260837.z8,20260837,0,test,oracle_success,drop cauliflower,0.0,0.0,0.0,2,-0.16666666666666666
game_20260837.z8,20260837,0,test,oracle_success,eat cauliflower,0.0,0.0,0.0,2,-0.16666666666666666
game_20260837.z8,20260837,0,test,oracle_success,examine Comic Strip Calendar,0.0,0.0,0.0,2,-0.16666666666666666
game_20260837.z8,20260837,0,test,oracle_success,examine cauliflower,0.0,0.0,0.0,2,-0.16666666666666666
game_20260837.z8,20260837,0,test,oracle_success,go east,1.0,0.0,0.0,2,0.8333333333333334
game_20260837.z8,20260837,0,test,random_uniform,drop Comic Strip Calendar,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,0,test,random_uniform,drop cauliflower,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,0,test,random_uniform,eat cauliflower,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,0,test,random_uniform,examine Comic Strip Calendar,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,0,test,random_uniform,examine cauliflower,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,0,test,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,oracle_success,drop Comic Strip Calendar,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,oracle_success,drop cauliflower,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,oracle_success,eat cauliflower,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,oracle_success,examine Comic Strip Calendar,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,oracle_success,examine cauliflower,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,oracle_success,examine key,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,random_uniform,drop Comic Strip Calendar,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,random_uniform,drop cauliflower,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,random_uniform,eat cauliflower,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,random_uniform,examine Comic Strip Calendar,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,random_uniform,examine cauliflower,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,1,test,random_uniform,examine key,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,2,test,oracle_success,drop Comic Strip Calendar,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,2,test,oracle_success,examine Comic Strip Calendar,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,2,test,oracle_success,examine key,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,2,test,oracle_success,examine locker,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,2,test,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,2,test,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260837.z8,20260837,2,test,random_uniform,drop Comic Strip Calendar,0.0,0.0,0.0,2,-0.3333333333333333
game_20260837.z8,20260837,2,test,random_uniform,examine Comic Strip Calendar,0.5,0.7071067811865476,0.9799999999999999,2,0.16666666666666669
game_20260837.z8,20260837,2,test,random_uniform,examine key,0.5,0.7071067811865476,0.9799999999999999,2,0.16666666666666669
game_20260837.z8,20260837,2,test,random_uniform,examine locker,0.5,0.7071067811865476,0.9799999999999999,2,0.16666666666666669
game_20260837.z8,20260837,2,test,random_uniform,go west,0.0,0.0,0.0,2,-0.3333333333333333
game_20260837.z8,20260837,2,test,random_uniform,inventory,0.5,0.7071067811865476,0.9799999999999999,2,0.16666666666666669
game_20260838.z8,20260838,0,test,oracle_success,drop burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,0,test,oracle_success,eat burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,0,test,oracle_success,examine burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,0,test,oracle_success,examine suitcase,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,0,test,oracle_success,go south,1.0,0.0,0.0,2,0.8333333333333334
game_20260838.z8,20260838,0,test,oracle_success,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,0,test,random_uniform,drop burger,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,0,test,random_uniform,eat burger,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,0,test,random_uniform,examine burger,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,0,test,random_uniform,examine suitcase,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,0,test,random_uniform,go south,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,0,test,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,1,test,oracle_success,drop burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,1,test,oracle_success,eat burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,1,test,oracle_success,examine burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,1,test,oracle_success,go east,1.0,0.0,0.0,2,0.8333333333333334
game_20260838.z8,20260838,1,test,oracle_success,go north,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,1,test,oracle_success,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,1,test,random_uniform,drop burger,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,1,test,random_uniform,eat burger,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,1,test,random_uniform,examine burger,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,1,test,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,1,test,random_uniform,go north,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,1,test,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260838.z8,20260838,2,test,oracle_success,close cabinet,1.0,0.0,0.0,2,0.8333333333333334
game_20260838.z8,20260838,2,test,oracle_success,close safe,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,2,test,oracle_success,drop burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,2,test,oracle_success,eat burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,2,test,oracle_success,examine burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,2,test,oracle_success,examine cabinet,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,2,test,random_uniform,close cabinet,1.0,0.0,0.0,2,0.8333333333333334
game_20260838.z8,20260838,2,test,random_uniform,close safe,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,2,test,random_uniform,drop burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,2,test,random_uniform,eat burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,2,test,random_uniform,examine burger,0.0,0.0,0.0,2,-0.16666666666666666
game_20260838.z8,20260838,2,test,random_uniform,examine cabinet,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,0,test,oracle_success,examine cabinet,0.0,0.0,0.0,2,-0.25
game_20260839.z8,20260839,0,test,oracle_success,go south,1.0,0.0,0.0,2,0.75
game_20260839.z8,20260839,0,test,oracle_success,inventory,0.0,0.0,0.0,2,-0.25
game_20260839.z8,20260839,0,test,oracle_success,look,0.0,0.0,0.0,2,-0.25
game_20260839.z8,20260839,0,test,random_uniform,examine cabinet,0.0,0.0,0.0,2,0.0
game_20260839.z8,20260839,0,test,random_uniform,go south,0.0,0.0,0.0,2,0.0
game_20260839.z8,20260839,0,test,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260839.z8,20260839,0,test,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260839.z8,20260839,1,test,oracle_success,close fridge,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,1,test,oracle_success,examine fridge,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,1,test,oracle_success,examine insect,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,1,test,oracle_success,go east,1.0,0.0,0.0,2,0.8333333333333334
game_20260839.z8,20260839,1,test,oracle_success,go north,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,1,test,oracle_success,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,1,test,random_uniform,close fridge,0.0,0.0,0.0,2,-0.3333333333333333
game_20260839.z8,20260839,1,test,random_uniform,examine fridge,0.5,0.7071067811865476,0.9799999999999999,2,0.16666666666666669
game_20260839.z8,20260839,1,test,random_uniform,examine insect,0.5,0.7071067811865476,0.9799999999999999,2,0.16666666666666669
game_20260839.z8,20260839,1,test,random_uniform,go east,0.5,0.7071067811865476,0.9799999999999999,2,0.16666666666666669
game_20260839.z8,20260839,1,test,random_uniform,go north,0.0,0.0,0.0,2,-0.3333333333333333
game_20260839.z8,20260839,1,test,random_uniform,inventory,0.5,0.7071067811865476,0.9799999999999999,2,0.16666666666666669
game_20260839.z8,20260839,2,test,oracle_success,examine Advent Calendar,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,2,test,oracle_success,examine mantle,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,2,test,oracle_success,go west,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,2,test,oracle_success,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,2,test,oracle_success,look,0.0,0.0,0.0,2,-0.16666666666666666
game_20260839.z8,20260839,2,test,oracle_success,take Advent Calendar,1.0,0.0,0.0,2,0.8333333333333334
game_20260839.z8,20260839,2,test,random_uniform,examine Advent Calendar,1.0,0.0,0.0,2,0.16666666666666663
game_20260839.z8,20260839,2,test,random_uniform,examine mantle,1.0,0.0,0.0,2,0.16666666666666663
game_20260839.z8,20260839,2,test,random_uniform,go west,0.0,0.0,0.0,2,-0.8333333333333334
game_20260839.z8,20260839,2,test,random_uniform,inventory,1.0,0.0,0.0,2,0.16666666666666663
game_20260839.z8,20260839,2,test,random_uniform,look,1.0,0.0,0.0,2,0.16666666666666663
game_20260839.z8,20260839,2,test,random_uniform,take Advent Calendar,1.0,0.0,0.0,2,0.16666666666666663
game_20260840.z8,20260840,0,test,oracle_success,drop keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,oracle_success,examine keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,oracle_success,examine safe,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,oracle_success,examine shelf,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,oracle_success,examine table,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,random_uniform,drop keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,random_uniform,examine keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,random_uniform,examine safe,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,random_uniform,examine shelf,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,random_uniform,examine table,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,0,test,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,oracle_success,drop keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,oracle_success,examine keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,oracle_success,examine safe,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,oracle_success,examine shelf,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,oracle_success,examine table,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,random_uniform,drop keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,random_uniform,examine keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,random_uniform,examine safe,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,random_uniform,examine shelf,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,random_uniform,examine table,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,1,test,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,oracle_success,drop keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,oracle_success,examine keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,oracle_success,go east,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,oracle_success,go south,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,oracle_success,look,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,random_uniform,drop keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,random_uniform,examine keycard,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,random_uniform,go south,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260840.z8,20260840,2,test,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,0,test,oracle_success,go east,1.0,0.0,0.0,2,0.75
game_20260841.z8,20260841,0,test,oracle_success,go north,0.0,0.0,0.0,2,-0.25
game_20260841.z8,20260841,0,test,oracle_success,inventory,0.0,0.0,0.0,2,-0.25
game_20260841.z8,20260841,0,test,oracle_success,look,0.0,0.0,0.0,2,-0.25
game_20260841.z8,20260841,0,test,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,0,test,random_uniform,go north,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,0,test,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,0,test,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,oracle_success,examine board,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,oracle_success,examine mop,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,oracle_success,examine rack,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,oracle_success,examine table,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,random_uniform,examine board,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,random_uniform,examine mop,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,random_uniform,examine rack,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,random_uniform,examine table,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,1,test,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,oracle_success,examine board,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,oracle_success,examine mop,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,oracle_success,examine rack,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,oracle_success,examine table,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,random_uniform,examine board,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,random_uniform,examine mop,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,random_uniform,examine rack,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,random_uniform,examine table,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260841.z8,20260841,2,test,random_uniform,inventory,0.0,0.0,0.0,2,0.0
